alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2,Absolute Time
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.081642
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.091643
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.101644
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.111639
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.121643
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.131646
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.141645
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.151644
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.161645
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.171645
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.181645
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.191648
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.201648
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.211643
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.221646
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.231647
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.241647
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.251650
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.261648
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.271648
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.281648
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.291649
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.301651
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.311649
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.321650
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.331650
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.341651
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.351651
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.361652
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.371654
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.381654
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.391652
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.401655
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.411650
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.421653
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.431657
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.441654
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.451654
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.461654
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.471654
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.481656
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.491659
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.501657
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.511652
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.521657
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.531657
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.541659
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.551660
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.561658
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.571658
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.581658
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.591659
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.601661
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.611658
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.621660
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.631661
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.641660
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.651662
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.661662
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.671665
0.000000,0.000000,1.000000,1.000000,-0.000000,0.000000,0.000000,3568632724.681662
0.000000,0.000000,0.900000,0.900000,-0.000000,0.000000,0.000000,3568632724.691664
0.000000,0.000000,0.800000,0.800000,-0.000000,0.000000,0.000000,3568632724.701664
0.000000,0.000000,0.700000,0.700000,-0.000000,0.000000,0.000000,3568632724.711659
0.000000,0.000000,0.600000,0.600000,-0.000000,0.000000,0.000000,3568632724.721663
0.000000,0.000000,0.500000,0.500000,-0.000000,0.000000,0.000000,3568632724.731666
0.000000,0.000000,0.400000,0.400000,-0.000000,0.000000,0.000000,3568632724.741665
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632724.751665
0.000000,0.000000,0.200000,0.200000,-0.000000,0.000000,0.000000,3568632724.761664
0.000000,0.000000,0.100000,0.100000,-0.000000,0.000000,0.000000,3568632724.771665
0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,3568632724.781665
0.000000,0.000000,-0.100000,-0.100000,-0.000000,0.000000,0.000000,3568632724.791667
0.000000,0.000000,-0.200000,-0.200000,-0.000000,0.000000,0.000000,3568632724.801668
0.000000,0.000000,-0.300000,-0.300000,-0.000000,0.000000,0.000000,3568632724.811663
0.000000,0.000000,-0.400000,-0.400000,-0.000000,0.000000,0.000000,3568632724.821668
0.000000,0.000000,-0.500000,-0.500000,-0.000000,0.000000,0.000000,3568632724.831670
0.000000,0.000000,-0.600000,-0.600000,-0.000000,0.000000,0.000000,3568632724.841667
0.000000,0.000000,-0.700000,-0.700000,-0.000000,0.000000,0.000000,3568632724.851670
0.000000,0.000000,-0.800000,-0.800000,-0.000000,0.000000,0.000000,3568632724.861667
0.000000,0.000000,-0.900000,-0.900000,-0.000000,0.000000,0.000000,3568632724.871667
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.881670
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.891669
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.901671
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.911666
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.921669
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.931671
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.941673
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.951671
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.961671
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.971673
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.981672
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632724.991673
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.001674
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.011669
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.021673
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.031675
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.041673
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.051674
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.061675
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.071674
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.081674
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.091677
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.101676
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.111672
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.121676
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.131678
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.141678
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.151679
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.161679
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.171678
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.181679
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.191679
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.201680
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.211683
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.221680
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.231680
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.241680
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.251681
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.261680
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.271684
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.281681
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.291682
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.301683
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.311679
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.321683
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.331686
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.341684
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.351684
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.361684
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.371685
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.381686
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.391688
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.401687
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.411682
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.421686
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.431687
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.441687
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.451690
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.461688
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.471687
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.481688
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.491689
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.501690
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.511686
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.521690
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.531691
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.541691
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.551690
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.561692
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.571693
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.581691
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.591691
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.601694
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.611688
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.621693
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.631695
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.641693
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.651693
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.661694
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.671695
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.681695
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.691698
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.701696
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.711692
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.721695
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.731697
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.741698
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.751699
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.761698
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.771697
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.781697
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.791697
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.801700
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.811697
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.821699
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.831702
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.841701
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.851700
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.861701
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.871703
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.881702
0.000000,0.000000,-1.000000,-1.000000,-0.000000,0.000000,0.000000,3568632725.891702
0.000000,0.000000,-0.900000,-0.900000,-0.000000,0.000000,0.000000,3568632725.901703
0.000000,0.000000,-0.800000,-0.800000,-0.000000,0.000000,0.000000,3568632725.911699
0.000000,0.000000,-0.700000,-0.700000,-0.000000,0.000000,0.000000,3568632725.921701
0.000000,0.000000,-0.600000,-0.600000,-0.000000,0.000000,0.000000,3568632725.931705
0.000000,0.000000,-0.500000,-0.500000,-0.000000,0.000000,0.000000,3568632725.941704
0.000000,0.000000,-0.400000,-0.400000,-0.000000,0.000000,0.000000,3568632725.951704
0.000000,0.000000,-0.300000,-0.300000,-0.000000,0.000000,0.000000,3568632725.961703
0.000000,0.000000,-0.200000,-0.200000,-0.000000,0.000000,0.000000,3568632725.971704
0.000000,0.000000,-0.100000,-0.100000,-0.000000,0.000000,0.000000,3568632725.981703
0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,3568632725.991708
0.000000,0.000000,0.100000,0.100000,-0.000000,0.000000,0.000000,3568632726.001706
0.000000,0.000000,0.200000,0.200000,-0.000000,0.000000,0.000000,3568632726.011703
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.021706
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.031706
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.041707
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.051710
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.061707
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.071708
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.081707
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.091707
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.101710
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.111707
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.121709
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.131710
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.141710
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.151710
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.161710
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.171713
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.181712
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.191712
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.201714
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.211715
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.221712
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.231715
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.241714
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.251714
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.261713
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.271714
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.281713
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.291717
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.301717
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.311711
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.321714
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.331717
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.341718
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.351719
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.361717
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.371717
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.381719
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.391718
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.401720
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.411716
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.421719
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.431719
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.441719
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.451720
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.461720
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.471724
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.481721
0.000000,0.000000,0.300000,0.300000,-0.000000,0.000000,0.000000,3568632726.491721
